id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
453955835213795,192.168.100.201,13.107.5.93,11,18,2352,7977,1693307981.145379,1693308107.449731
876211251391969,142.250.185.46,10.10.39.218,6,0,474,0,1693308003.601569,1693308115.416024
172575337594415,192.168.100.201,142.250.201.131,13,14,3179,4989,1693307825.769583,1693307826.796294
2143149283454739,192.168.100.201,216.239.32.10,1,1,86,102,1693307837.569107,1693307837.708718
314378005191358,fe80:0000:0000:0000:3e7a:5c70:bddd:2930,ff02:0000:0000:0000:0000:0000:0001:0003,2,0,190,0,1693308243.59667,1693308244.012709
2145344031320384,192.168.100.201,34.94.232.12,8,9,991,5435,1693308136.485696,1693308138.955127
2023680500382477,fe80:0000:0000:0000:992f:b2ff:b8ff:0307,ff15:0000:0000:0000:0000:0000:efc0:988f,6,0,1203,0,1693308253.473869,1693308259.476524
1160748541294556,192.168.100.201,142.250.181.131,8,10,2753,4990,1693308026.735196,1693308027.112368
1021329601967089,192.168.100.201,13.107.222.240,1,1,101,162,1693307935.701425,1693307935.740879
1443597901581904,192.168.100.201,150.171.16.240,1,1,108,169,1693307935.740944,1693307935.782961
1725450829004665,192.168.100.201,204.79.197.1,1,1,90,106,1693307837.753529,1693307837.795524
177480210716731,192.168.100.201,216.239.36.105,6,4,439,1023,1693308138.006203,1693308138.429568
1163282569073503,192.168.100.201,13.107.222.35,1,1,117,164,1693307981.627551,1693307981.675239
178395034912535,157.240.227.60,10.10.39.218,4,0,524,0,1693308079.952087,1693308081.883322
741847490056527,192.168.100.201,204.14.183.9,1,1,85,101,1693307935.610639,1693307935.650634
461467723607900,192.168.100.201,216.239.38.10,1,1,86,102,1693307837.56918,1693307837.709368
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1166048526785427,192.168.100.201,216.239.32.10,1,1,99,156,1693307962.514963,1693307962.661609
743879023963926,fe80:0000:0000:0000:66a3:14e0:3abe:3120,ff02:0000:0000:0000:0000:0000:0000:000c,7,0,5026,0,1693308154.044822,1693308161.436728
2151455764728553,192.168.100.201,95.100.173.192,1,1,93,159,1693308059.281321,1693308059.424295
181873952046132,192.168.100.201,13.107.246.2,1,1,87,103,1693307982.146484,1693307982.188213
2152366289650126,192.168.100.201,13.107.236.9,1,1,85,168,1693307935.655822,1693307935.69787
464190739991642,192.168.100.201,142.250.180.45,16,16,5431,6348,1693307946.740442,1693307947.203176
887116172047792,192.168.100.201,150.171.10.240,1,1,108,168,1693307983.865712,1693307983.912652
2154213125649561,192.168.100.201,208.84.5.4,1,1,90,106,1693307935.652441,1693307935.695456
606113662487816,192.168.0.1,224.0.0.252,2,0,150,0,1693308299.642312,1693308299.642536
887940805770617,192.168.100.201,150.171.21.4,1,1,92,120,1693307983.998777,1693307984.039735
1029120680743298,192.168.100.201,23.61.199.194,1,1,93,159,1693308059.28301,1693308059.51065
1452162089412868,fe80:0000:0000:0000:870d:aea5:94ff:4d36,ff02:0000:0000:0000:0000:0000:0000:00fb,6,0,1425,0,1693308286.518404,1693308287.317107
1875637253558889,192.168.100.201,216.239.36.10,1,1,99,115,1693307961.905833,1693307962.044854
186881880852357,192.168.100.201,208.84.5.9,1,1,85,168,1693307935.690053,1693307935.731982
2158177375657600,192.168.100.201,142.250.201.131,9,10,2733,4616,1693307862.564864,1693307862.87995
1595854495283460,192.168.100.201,192.35.51.30,1,1,83,489,1693307981.719108,1693307981.86467
1033157941870811,192.168.100.201,204.14.183.4,1,1,90,106,1693307935.737499,1693307935.791343
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
189437388092228,192.168.100.201,216.239.32.10,1,1,83,140,1693307961.619332,1693307961.763707
894305953222585,192.168.100.201,104.156.84.32,1,1,88,176,1693308073.954297,1693308074.048885
753577054902174,192.168.100.201,142.250.180.45,9,12,4188,5535,1693308075.59587,1693308075.990471
190665756166000,192.168.100.201,104.156.80.32,1,1,95,156,1693308074.051056,1693308074.145492
2020918818631844,192.168.100.201,208.84.5.7,1,1,99,159,1693307981.585892,1693307981.627437
754573478176352,192.168.100.201,150.171.21.9,1,1,85,168,1693307935.697952,1693307935.743004
2162377878608064,fe80:0000:0000:0000:3e7a:5c70:bddd:2930,ff02:0000:0000:0000:0000:0000:0000:00fb,1,0,101,0,1693308243.59616,1693308243.59616
1458797784947953,192.168.100.201,142.250.180.42,14,14,3021,4637,1693307845.285937,1693307865.468006
1177692183084943,192.168.100.201,216.239.34.10,1,1,99,156,1693307962.081807,1693307962.233887
615279092492133,192.168.100.201,142.250.181.165,32,37,9398,5945,1693307838.452453,1693308136.987664
898055450637407,192.168.100.201,13.107.222.39,1,1,89,172,1693307935.832607,1693307935.890437
475873051644086,192.168.100.201,142.250.201.131,8,11,2693,5908,1693307955.561334,1693307955.882207
1742514737763359,192.168.100.201,142.250.201.131,8,10,2690,4616,1693307893.578591,1693307893.887947
195519068195695,192.168.100.201,23.211.133.192,1,1,89,155,1693308059.281455,1693308059.424174
1603022798100572,192.168.100.201,172.217.169.238,9,10,3546,4545,1693308018.694364,1693308019.074285
2165981341260055,192.168.100.201,216.239.32.10,1,1,86,136,1693308015.694551,1693308015.836225
759783275270645,192.168.100.201,216.239.38.10,1,1,99,156,1693307962.233973,1693307962.373548
2026759981183066,192.168.100.201,216.239.34.10,1,1,90,130,1693308089.929882,1693308090.081809
197541998799371,192.168.100.201,23.235.36.32,1,1,98,159,1693308074.240139,1693308074.33398
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1324240768794163,192.168.100.201,13.107.222.39,1,1,99,236,1693308062.392755,1693308062.435494
479948982411880,192.168.100.201,13.107.206.240,1,1,93,154,1693308059.156264,1693308059.201454
1325473422123103,192.168.100.201,142.250.180.42,14,14,3021,4637,1693308028.794719,1693308051.745959
762879947918852,192.168.100.201,150.171.10.240,1,1,107,152,1693307981.675332,1693307981.718959
764039592119271,192.168.100.201,216.239.32.116,16,15,3187,5354,1693308027.232423,1693308027.687783
484596157111258,fe80:0000:0000:0000:b8c8:4e4a:51a6:5460,ff02:0000:0000:0000:0000:0000:0000:000c,4,0,4616,0,1693308365.25289,1693308366.268478
2173617790885276,192.168.100.201,13.107.5.1,1,1,87,143,1693307981.040348,1693307981.146227
1787543200962086,fe80:0000:0000:0000:0a00:27ff:fee9:bf3a,ff02:0000:0000:0000:0000:0000:0001:0002,1,0,130,0,1693308291.235046,1693308291.235046
1892443466977419,192.168.100.201,184.85.248.194,1,1,92,158,1693308059.282763,1693308059.435037
908775689025393,192.168.100.201,150.171.16.36,1,1,90,176,1693307935.653169,1693307935.695762
1049809550173149,192.168.100.104,224.0.0.251,4,0,400,0,1693308241.451549,1693308241.454482
909132179419122,192.168.100.201,13.107.222.240,1,1,106,141,1693308059.24165,1693308059.280664
487168813600624,192.168.100.201,142.250.201.131,9,10,2732,4616,1693307924.561008,1693307924.881863
346714796908509,192.168.100.201,13.107.246.1,1,1,87,147,1693307982.188381,1693307982.231086
1472790797458794,192.168.100.201,13.107.236.4,1,1,92,108,1693307983.957802,1693307984.000481
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
78695972660680,10.10.39.194,224.0.0.251,6,0,1305,0,1693308286.517576,1693308287.316489
489342076892192,192.168.100.201,104.156.80.32,1,1,98,159,1693308074.24272,1693308074.337144
1193325864072164,192.168.100.201,216.239.32.10,1,1,99,156,1693307962.373732,1693307962.5149
1898138586220081,192.168.100.201,216.239.36.10,1,1,90,106,1693307946.558641,1693307946.701706
1335296014383537,192.168.100.201,96.7.49.194,1,1,93,159,1693308059.424369,1693308059.54736
490922623849234,192.168.100.201,184.85.248.194,1,1,93,159,1693308059.28341,1693308059.434576
1335381907386926,192.168.100.201,142.250.181.131,10,11,2537,5055,1693307962.242222,1693307962.60455
1053924111845247,192.168.100.201,13.107.246.1,1,1,105,151,1693307982.231295,1693307982.272472
913543115927640,192.168.100.201,216.239.60.105,6,4,439,1023,1693308137.421976,1693308138.087065
773458462650317,192.168.100.201,216.239.34.114,6,4,443,1031,1693308138.208845,1693308138.636589
351868759805394,192.168.100.201,216.239.36.10,1,1,86,136,1693308015.560594,1693308015.694452
774145652248909,192.168.100.201,23.211.133.192,1,1,92,158,1693308059.282957,1693308059.416411
1056226220297437,192.168.100.201,108.59.161.4,1,1,85,85,1693308073.380125,1693308073.570024
1760399004013391,10.10.39.246,10.10.39.255,3,0,276,0,1693308236.594767,1693308238.103062
1338225182287224,192.168.100.201,13.107.222.1,1,1,124,140,1693308062.435576,1693308062.476678
916038481799127,192.168.100.201,13.107.246.1,1,1,100,132,1693307982.190423,1693307982.231254
494852524096907,192.168.100.201,216.239.34.114,6,4,443,1031,1693308138.212363,1693308138.625158
776598068060732,192.168.100.201,172.217.169.238,17,19,9062,7088,1693307898.64774,1693307899.038232
214060433891630,192.168.100.201,13.107.206.39,1,1,89,162,1693307935.48363,1693307935.524088
1340127855582121,192.168.100.201,216.239.32.10,1,1,86,136,1693308105.990121,1693308106.135483
1481376438129787,111.68.102.24,10.10.39.4,721,0,43909,0,1693307999.824443,1693308121.400426
1903618972076656,192.168.100.201,150.171.10.240,1,1,101,168,1693308062.346736,1693308062.392609
214915145606804,192.168.100.201,216.239.36.105,6,4,439,1023,1693308137.337556,1693308137.766181
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
74607143988370,192.168.100.201,52.178.17.2,198,220,217533,25260,1693307984.044178,1693308135.420536
497171801245997,192.168.100.201,150.171.10.240,1,1,98,159,1693308059.198957,1693308059.244207
1200919364457871,192.168.100.201,150.171.16.34,1,1,85,101,1693307935.611727,1693307935.655717
75865594497868,10.10.39.155,224.0.0.252,1,0,75,0,1693308367.166732,1693308367.166732
498378700426858,192.168.100.201,192.55.83.30,6,3,445,1031,1693308263.069226,1693308263.442079
1202113369140737,192.168.100.201,172.217.169.238,29,21,17624,7008,1693307992.585217,1693308019.154953
639219251795858,192.168.100.201,172.217.169.238,22,16,16478,5856,1693308015.579474,1693308026.784335
2047066584599180,192.168.100.201,23.61.199.194,1,1,92,158,1693308059.281228,1693308059.50089
358221028064158,10.10.39.13,10.10.39.255,1,0,243,0,1693308192.719774,1693308192.719774
77330159122582,192.168.100.201,23.235.32.32,1,1,98,186,1693308074.145558,1693308074.242666
781043359346925,192.168.100.201,59.103.236.9,1,1,90,90,1693307900.454893,1693307900.494275
2101221826518563,192.168.100.201,142.250.201.131,9,10,2734,4616,1693308048.548387,1693308048.860409
1766265913627909,192.168.100.201,203.99.62.214,1,1,90,90,1693307996.414981,1693307996.433564
640756844806536,192.168.100.201,150.171.10.201,1,1,113,129,1693307935.93428,1693307935.97711
1767928064921972,192.168.100.201,13.107.5.1,1,1,87,103,1693307980.938356,1693307981.039828
361313400900008,192.168.100.201,216.239.38.114,6,4,443,1031,1693308137.903592,1693308138.339718
80160533468780,192.168.100.201,150.171.16.34,1,1,85,101,1693307935.611948,1693307935.662981
1909803716673848,192.168.100.201,150.171.10.39,1,1,89,172,1693307935.819512,1693307935.859001
222826471198768,192.168.100.201,104.156.80.32,1,1,85,146,1693308073.954416,1693308074.049443
1348747847025112,192.168.100.201,150.171.21.4,1,1,92,120,1693307984.082392,1693307984.123395
1630437579917874,192.168.100.201,103.55.68.158,1,1,90,90,1693308103.363058,1693308103.386813
786218797256879,192.168.100.201,13.107.222.201,1,1,113,184,1693307936.020655,1693307936.06539
1208796347367002,192.168.100.201,86.109.15.15,1,1,93,175,1693308131.065114,1693308131.169206
1490443138062088,fe80:0000:0000:0000:b8c8:4e4a:51a6:5460,ff02:0000:0000:0000:0000:0000:0000:000c,17,0,12054,0,1693308365.612104,1693308393.095177
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
646885766156392,192.168.100.201,150.171.21.7,1,1,92,162,1693307981.544872,1693307981.585757
2195698215466108,192.168.100.201,216.239.36.10,1,1,90,140,1693307946.701564,1693307946.848204
507509787544143,192.168.100.201,95.100.168.194,1,1,92,158,1693308059.281167,1693308059.494884
833351793444529,10.10.39.253,224.0.0.251,5,0,809,0,1693308319.394929,1693308320.191298
1991558444288088,fe80:0000:0000:0000:66a3:14e0:3abe:3120,ff02:0000:0000:0000:0000:0000:0000:00fb,5,0,909,0,1693308319.395352,1693308320.191605
226378400826928,192.168.100.201,216.239.36.10,1,1,90,106,1693307946.55864,1693307946.701442
1774907394001303,192.168.100.201,142.250.181.170,15,15,3101,4702,1693308090.756119,1693308113.228186
790548133676560,192.168.100.201,142.250.201.131,9,10,2735,4616,1693308079.558608,1693308079.869123
2057258539091864,192.168.100.201,142.250.180.46,10,11,3295,5037,1693308015.984984,1693308016.35117
2057387384578495,192.168.100.201,216.239.32.10,1,1,99,115,1693307961.926143,1693307962.081717
2198296683453748,192.168.100.201,216.239.32.10,1,1,86,143,1693308141.695604,1693308141.840308
650892975853495,192.168.100.201,184.85.248.194,1,1,92,158,1693308060.249783,1693308060.409197
1073285844800723,fe80:0000:0000:0000:d99d:e49f:3373:79f8,ff02:0000:0000:0000:0000:0000:0000:00fb,3,0,306,0,1693308293.824531,1693308296.847898
2199559403742602,192.168.100.201,216.239.36.10,1,1,88,104,1693308140.468362,1693308140.607862
2058856268358155,192.168.100.201,203.80.128.20,1,1,90,90,1693308036.385547,1693308036.415249
2199877221082315,192.168.100.201,150.171.10.240,1,1,94,155,1693307983.779467,1693307983.82077
652250185411347,192.168.100.201,23.217.110.85,1,1,97,241,1693308059.666387,1693308060.173458
1778287523091747,192.168.100.201,13.107.222.34,1,1,85,101,1693307935.611619,1693307935.657465
1075398958578031,192.168.100.201,216.239.32.114,1,1,79,79,1693308138.194927,1693308138.339464
90764810865450,192.168.100.201,13.107.42.18,40,146,5011,185400,1693307983.346922,1693308109.458478
1357007065927864,192.168.100.201,208.84.5.4,1,1,90,106,1693307935.610488,1693307935.650129
2061042408181967,192.168.100.201,193.108.88.0,1,1,92,158,1693308059.282831,1693308059.427033
1498259950397728,192.168.100.201,150.171.16.201,1,1,113,184,1693307935.977184,1693307936.0206
1076283724270469,10.10.39.80,10.10.39.255,9,0,828,0,1693308176.068485,1693308194.041212
654526530683679,10.10.39.41,10.10.39.255,1,0,243,0,1693308251.623391,1693308251.623391
373489629883020,192.168.100.201,172.217.19.163,12,14,2890,5288,1693308087.551564,1693308088.023942
233044198395916,192.168.100.201,23.235.32.32,1,1,85,146,1693308073.95438,1693308074.04825
92392603491736,192.168.100.201,150.171.21.1,1,1,92,108,1693307983.957848,1693307984.000015
655501480374869,192.168.100.201,59.103.236.9,6,6,540,540,1693308131.340565,1693308136.37754
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1641183605394127,fe80:0000:0000:0000:b8c8:4e4a:51a6:5460,ff02:0000:0000:0000:0000:0000:0001:0003,1,0,95,0,1693308367.166607,1693308367.166607
2023680506936367,fe80:0000:0000:0000:992f:b2ff:b8ff:0307,ff15:0000:0000:0000:0000:0000:efc0:988f,6,0,1203,0,1693308353.474159,1693308359.476283
1922976403157579,192.168.100.201,140.82.114.22,5,5,799,4350,1693308267.389707,1693308268.059847
1078495644868423,10.10.39.155,224.0.0.252,1,0,75,0,1693308365.319303,1693308365.319303
374851130615607,192.168.100.201,216.239.36.10,1,1,88,145,1693308027.190263,1693308027.332917
1501549895349875,192.168.100.201,150.171.21.4,1,1,90,176,1693307935.652915,1693307935.69262
1923775253489529,192.168.100.201,23.212.252.215,1,1,97,241,1693308060.042873,1693308060.229078
1783334117910488,192.168.100.201,23.217.110.68,1,1,97,161,1693308061.0102,1693308061.512818
2205576671646366,192.168.100.201,104.47.121.8,1,0,94,0,1693308425.51267,1693308425.51267
658310397904688,192.168.100.201,140.82.114.22,8,9,1026,4754,1693308267.476976,1693308328.559846
1924827512305808,192.168.100.201,150.171.16.240,1,1,94,155,1693307935.653456,1693307935.695043
2207118534773398,192.168.100.201,142.250.180.42,14,14,3021,4637,1693307966.526998,1693307989.715408
659019059039771,192.168.100.201,216.239.34.114,1,1,79,79,1693308138.069147,1693308138.208803
1362861129831520,10.10.39.166,224.0.0.251,3,0,246,0,1693308293.824416,1693308296.847586
1222183775732351,fe80:0000:0000:0000:b8c8:4e4a:51a6:5460,ff02:0000:0000:0000:0000:0000:0000:00fb,8,0,960,0,1693308365.164479,1693308367.166467
518522088825281,192.168.100.201,216.239.38.114,1,1,79,79,1693308137.762305,1693308137.903536
1926824673580276,192.168.100.201,216.239.32.10,1,1,86,102,1693307958.759028,1693307958.901867
1927000773839245,192.168.100.201,184.85.248.194,1,1,92,158,1693308059.280973,1693308059.433818
379618543507007,192.168.100.201,216.239.34.10,1,1,81,97,1693308015.824895,1693308015.977516
239104408283231,fe80:0000:0000:0000:49fe:2a51:4c78:da1f,ff02:0000:0000:0000:0000:0000:0001:0003,1,0,95,0,1693308241.452703,1693308241.452703
1224430047631606,10.10.39.172,10.10.39.255,1,0,243,0,1693308426.694518,1693308426.694518
943075310570491,192.168.100.201,142.93.213.116,1,1,93,175,1693308130.265211,1693308130.703834
1787543208180303,fe80:0000:0000:0000:0a00:27ff:fee9:bf3a,ff02:0000:0000:0000:0000:0000:0001:0002,1,0,130,0,1693308401.834127,1693308401.834127
943521974447048,192.168.100.201,13.107.222.36,1,1,90,106,1693307935.650184,1693307935.695872
2210429973269005,10.10.39.144,10.10.39.255,1,0,253,0,1693308251.625165,1693308251.625165
1929500439872011,192.168.100.201,13.107.236.4,1,1,92,120,1693307984.000523,1693307984.040212
1930153271728965,192.168.100.201,150.171.10.240,1,1,101,162,1693307935.695109,1693307935.737728
1367224793105680,192.168.100.201,13.107.206.36,1,1,90,176,1693307935.656656,1693307935.708833
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1226762185836123,192.168.100.201,150.171.10.240,1,1,101,162,1693307983.820827,1693307983.865661
1930462522217829,192.168.100.201,50.116.32.247,1,1,95,177,1693308131.169317,1693308131.427528
1086282406799375,192.168.100.201,216.239.34.10,1,1,90,186,1693308155.239631,1693308155.392812
1649232355726268,192.168.100.201,216.239.38.10,1,1,88,145,1693308087.332732,1693308087.475334
